timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,eth_balance,steth_balance,source,pool_type,priority
2024-10-23 21:31:17.146477,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0997752899557833,0.0,0,43105.01605928452,12218.013255217857,34456.311890951176,self_built,eth_pool,2
2024-10-24 03:31:17.146472,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1166676895090144,0.0,0,42458.4315758951,12829.435462217838,34836.77777010051,self_built,eth_pool,2
2024-10-24 09:31:17.146467,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1298942535537626,0.0,0,43106.65314209175,12385.70615558694,36180.97972621521,self_built,eth_pool,2
2024-10-24 15:31:17.146461,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.125713192277643,0.0,0,42542.94930786691,12256.344746521618,35376.52351031768,self_built,eth_pool,2
2024-10-24 21:31:17.146456,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1019991322603782,0.0,0,42580.51556656416,12735.812024667483,34241.4703446956,self_built,eth_pool,2
2024-10-25 03:31:17.146451,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.092635758767768,0.0,0,42323.80597593387,12551.637764538904,35164.72334032119,self_built,eth_pool,2
2024-10-25 09:31:17.146445,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1606045123300341,0.0,0,41988.82646044981,12514.809123681855,33801.58755659554,self_built,eth_pool,2
2024-10-25 15:31:17.146440,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1418791058425843,0.0,0,42226.57253479465,12591.685499753441,35706.78359007139,self_built,eth_pool,2
2024-10-25 21:31:17.146435,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.139253051643339,0.0,0,42641.46971361323,12451.822846892683,35941.36340143953,self_built,eth_pool,2
2024-10-26 03:31:17.146429,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1385041163924303,0.0,0,42414.83106882519,12480.305000811002,34242.14854041644,self_built,eth_pool,2
2024-10-26 09:31:17.146424,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1357096689973751,0.0,0,42021.493863250675,12018.465554066677,35476.86507429245,self_built,eth_pool,2
2024-10-26 15:31:17.146418,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.16780800509598,0.0,0,41940.13164847019,12504.208346826055,34998.148609063326,self_built,eth_pool,2
2024-10-26 21:31:17.146413,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.109670494727164,0.0,0,42125.65861850948,12041.950692869426,34671.74586101801,self_built,eth_pool,2
2024-10-27 03:31:17.146408,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1072382238267517,0.0,0,42269.90273267108,11792.875942818953,34554.49541139176,self_built,eth_pool,2
2024-10-27 09:31:17.146402,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0926412776423555,0.0,0,42503.97931161639,12405.138950470318,34032.497856420785,self_built,eth_pool,2
2024-10-27 15:31:17.146396,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.109566884068788,0.0,0,41903.907847730865,12457.377428405804,36361.99944269172,self_built,eth_pool,2
2024-10-27 21:31:17.146391,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1440961750000433,0.0,0,42822.992444189054,12474.973173595694,35706.05126653129,self_built,eth_pool,2
2024-10-28 03:31:17.146385,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1601115404782092,0.0,0,42111.08972825959,12398.527942072245,34826.55731176437,self_built,eth_pool,2
2024-10-28 09:31:17.146380,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0861045603896082,0.0,0,42722.56067786801,12097.375901868714,36059.9258963443,self_built,eth_pool,2
2024-10-28 15:31:17.146375,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1392022873295138,0.0,0,42472.960291548334,12214.3743352798,34860.95082471856,self_built,eth_pool,2
2024-10-28 21:31:17.146369,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.07519856899851,0.0,0,43407.53771489095,12160.692130517762,35226.88987122914,self_built,eth_pool,2
2024-10-29 03:31:17.146364,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.135344906352496,0.0,0,42305.531537205396,12422.355028454996,34059.0939337183,self_built,eth_pool,2
2024-10-29 09:31:17.146359,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1019665329185333,0.0,0,42524.702723768336,12470.929631696039,34914.88915118677,self_built,eth_pool,2
2024-10-29 15:31:17.146353,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1490032509951014,0.0,0,41955.529299218215,12696.996110135819,35271.328213315035,self_built,eth_pool,2
2024-10-29 21:31:17.146348,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.137992833611096,0.0,0,42612.427706126364,12663.178788086432,34634.341211591716,self_built,eth_pool,2
2024-10-30 03:31:17.146343,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1177100607355797,0.0,0,41817.54162701989,12782.25685574631,34274.06063927831,self_built,eth_pool,2
2024-10-30 09:31:17.146338,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.124098756407219,0.0,0,42352.14086662561,12707.233583288747,35794.60364865374,self_built,eth_pool,2
2024-10-30 15:31:17.146332,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1129739836364871,0.0,0,42451.30475582198,12574.150414984546,34891.16519017552,self_built,eth_pool,2
2024-10-30 21:31:17.146327,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1293396403036815,0.0,0,42880.67155021321,13090.294603111779,34917.55785598469,self_built,eth_pool,2
2024-10-31 03:31:17.146322,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.090250999327983,0.0,0,42636.076929707306,12658.384018681694,34017.30279451169,self_built,eth_pool,2
2024-10-31 09:31:17.146317,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.113988568435956,0.0,0,41295.6115500029,12527.834578402679,34864.66264943012,self_built,eth_pool,2
2024-10-31 15:31:17.146311,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.119202861187311,0.0,0,42235.78057254666,12556.292598295508,34396.803996680625,self_built,eth_pool,2
2024-10-31 21:31:17.146306,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.140057858620337,0.0,0,41968.36279795684,12604.46188222319,35047.19818574878,self_built,eth_pool,2
2024-11-01 03:31:17.146300,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0613941839244248,0.0,0,42905.88909108468,12516.267239352386,34536.07712525393,self_built,eth_pool,2
2024-11-01 09:31:17.146295,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.100574787369747,0.0,0,41726.68802193653,12678.436179568545,34083.97542803593,self_built,eth_pool,2
2024-11-01 15:31:17.146290,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0933246995259576,0.0,0,42326.51833051239,12433.844473746092,34829.28501403307,self_built,eth_pool,2
2024-11-01 21:31:17.146284,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1569849679858806,0.0,0,42229.22488595719,12584.815799254338,35375.99616335814,self_built,eth_pool,2
2024-11-02 03:31:17.146279,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1762687807183108,0.0,0,42234.08533144225,12315.850730790846,33345.04505962217,self_built,eth_pool,2
2024-11-02 09:31:17.146274,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1379174060926474,0.0,0,41367.20578476996,12408.578062129629,33966.38288323712,self_built,eth_pool,2
2024-11-02 15:31:17.146269,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.111462669753383,0.0,0,42215.30068117157,12342.841392178309,33867.74853596467,self_built,eth_pool,2
2024-11-02 21:31:17.146264,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.099231971638813,0.0,0,42410.55481540004,12061.880637477347,35819.95128670369,self_built,eth_pool,2
2024-11-03 03:31:17.146258,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1085421440607548,0.0,0,42595.03262764805,12551.250479931792,35323.14154172775,self_built,eth_pool,2
2024-11-03 09:31:17.146253,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0963037476097948,0.0,0,42897.399909452826,12252.377447476185,36647.821024254685,self_built,eth_pool,2
2024-11-03 15:31:17.146248,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1086860455494763,0.0,0,42662.06388280931,12548.053340602637,34392.35108049003,self_built,eth_pool,2
2024-11-03 21:31:17.146243,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.121328524702818,0.0,0,41833.90250400283,12649.378411274043,34994.21921838932,self_built,eth_pool,2
2024-11-04 03:31:17.146237,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1284491027628725,0.0,0,42763.61921657183,12472.184303301628,33801.15764440457,self_built,eth_pool,2
2024-11-04 09:31:17.146232,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1544287098631718,0.0,0,42274.688977351834,12259.557957835515,35305.068690314205,self_built,eth_pool,2
2024-11-04 15:31:17.146226,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1219498348730137,0.0,0,41961.99199653634,12337.836988173543,35175.64611390892,self_built,eth_pool,2
2024-11-04 21:31:17.146221,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.061305908412136,0.0,0,42643.37855921055,12392.476173961566,35208.15657952615,self_built,eth_pool,2
2024-11-05 03:31:17.146216,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1250760536115558,0.0,0,43024.52093520239,12664.521732029267,34581.92607462066,self_built,eth_pool,2
2024-11-05 09:31:17.146210,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1147217916264363,0.0,0,41902.31056686992,12332.024891420057,35516.61383455225,self_built,eth_pool,2
2024-11-05 15:31:17.146205,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1362244158166879,0.0,0,42425.19044336239,12179.19783732793,34298.40736904723,self_built,eth_pool,2
2024-11-05 21:31:17.146200,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.144621544001326,0.0,0,42131.56704732324,12700.436311384277,34241.33353086775,self_built,eth_pool,2
2024-11-06 03:31:17.146195,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1114675498062925,0.0,0,42167.86413059641,12318.955902475336,34517.72103712016,self_built,eth_pool,2
2024-11-06 09:31:17.146189,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1175233860073779,0.0,0,42374.2220292627,12275.98225127944,34225.68580081417,self_built,eth_pool,2
2024-11-06 15:31:17.146184,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1475142604909312,0.0,0,43326.38513240514,12353.155496887832,35616.304308305014,self_built,eth_pool,2
2024-11-06 21:31:17.146178,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1278213101819583,0.0,0,43234.263519759144,12643.558884881322,35227.38600031381,self_built,eth_pool,2
2024-11-07 03:31:17.146173,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1252218470653454,0.0,0,42429.0292209407,12871.753769023993,36219.58239685414,self_built,eth_pool,2
2024-11-07 09:31:17.146168,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0980336245585864,0.0,0,42206.41289177992,12261.019820152118,34947.88103179617,self_built,eth_pool,2
2024-11-07 15:31:17.146162,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1013725679828508,0.0,0,43217.17875175591,11988.811954998171,34453.740307852946,self_built,eth_pool,2
2024-11-07 21:31:17.146157,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.114954278424052,0.0,0,41879.572237443164,12559.177205491793,34721.953453586466,self_built,eth_pool,2
2024-11-08 03:31:17.146152,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1441855896739848,0.0,0,42210.11141053872,12718.084775596984,34149.23047028436,self_built,eth_pool,2
2024-11-08 09:31:17.146147,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1252018663949717,0.0,0,41907.11557006024,12225.948540472402,33610.329966291865,self_built,eth_pool,2
2024-11-08 15:31:17.146141,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.128882741731702,0.0,0,41779.779960344815,12531.341412537487,34000.66478767414,self_built,eth_pool,2
2024-11-08 21:31:17.146136,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.129974454245279,0.0,0,42262.29358613431,12853.225647172267,33983.314823475346,self_built,eth_pool,2
2024-11-09 03:31:17.146130,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.121586115620234,0.0,0,42532.65332653988,12317.846530883684,34273.06870233312,self_built,eth_pool,2
2024-11-09 09:31:17.146124,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.160411387107682,0.0,0,42144.08296278355,12468.769487598274,34621.10582524882,self_built,eth_pool,2
2024-11-09 15:31:17.146116,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1523157001323963,0.0,0,42050.21411371355,12827.49590640873,34324.386663212405,self_built,eth_pool,2
2024-11-09 21:31:17.146111,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1387052587935813,0.0,0,43391.59277373939,12338.758010846948,34982.134268721384,self_built,eth_pool,2
2024-11-10 03:31:17.146106,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1288419950023443,0.0,0,42932.86940097388,12391.807115763942,35061.662882968914,self_built,eth_pool,2
2024-11-10 09:31:17.146101,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1267935123062016,0.0,0,42505.91966921695,12465.626999941767,34401.528191515885,self_built,eth_pool,2
2024-11-10 15:31:17.146095,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0897127455900035,0.0,0,42581.783218811615,13173.45850774128,34232.34598986945,self_built,eth_pool,2
2024-11-10 21:31:17.146090,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.101012634791719,0.0,0,43046.36475971013,12525.846144120871,35333.40999643846,self_built,eth_pool,2
2024-11-11 03:31:17.146085,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1186612518531867,0.0,0,42759.172099693176,13188.979627108594,34402.35966460544,self_built,eth_pool,2
2024-11-11 09:31:17.146079,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1010831417120521,0.0,0,42324.78481209556,12673.3145047324,34707.419808085404,self_built,eth_pool,2
2024-11-11 15:31:17.146074,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1336178385954696,0.0,0,41904.65662907769,12425.31263339563,35558.13840643354,self_built,eth_pool,2
2024-11-11 21:31:17.146069,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1263104903698922,0.0,0,42119.920228621195,11958.121387334912,33624.635171621,self_built,eth_pool,2
2024-11-12 03:31:17.146063,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1230571521699217,0.0,0,42670.990170005054,12214.722670296336,34544.74467943593,self_built,eth_pool,2
2024-11-12 09:31:17.146058,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1174406710627411,0.0,0,42203.86983614306,12277.109719324744,35216.04184383565,self_built,eth_pool,2
2024-11-12 15:31:17.146053,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1510504705724474,0.0,0,42753.90862582045,12114.051700334316,33946.68277921683,self_built,eth_pool,2
2024-11-12 21:31:17.146048,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.094868016750601,0.0,0,41917.12500204453,13257.57010083593,34877.279678974184,self_built,eth_pool,2
2024-11-13 03:31:17.146042,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1252775646267117,0.0,0,41835.309333296034,12687.002842988597,34835.32529801831,self_built,eth_pool,2
2024-11-13 09:31:17.146037,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1484241883694637,0.0,0,42204.670669085004,12511.91393157043,34507.43420108661,self_built,eth_pool,2
2024-11-13 15:31:17.146032,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1045722633485593,0.0,0,42486.28194659908,12599.540790046074,34922.50027554265,self_built,eth_pool,2
2024-11-13 21:31:17.146026,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1156013448114674,0.0,0,42684.47204909661,12339.58813960372,34094.17571875691,self_built,eth_pool,2
2024-11-14 03:31:17.146021,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1422841621390682,0.0,0,42447.4242118548,12416.342884022852,35149.04576029228,self_built,eth_pool,2
2024-11-14 09:31:17.146016,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.118074422999969,0.0,0,41936.02413070202,12735.77671752991,34863.32719411474,self_built,eth_pool,2
2024-11-14 15:31:17.146011,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1257210810649094,0.0,0,42467.63526016304,12905.026243555145,35385.28254395097,self_built,eth_pool,2
2024-11-14 21:31:17.146006,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.100497599144185,0.0,0,41872.743157616555,12018.725042706092,35838.32305536859,self_built,eth_pool,2
2024-11-15 03:31:17.146000,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1324120177929484,0.0,0,42034.8535338143,12681.25091053382,34440.98714213886,self_built,eth_pool,2
2024-11-15 09:31:17.145995,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.171169508051797,0.0,0,42037.56752149429,12252.970294444389,35478.63514490662,self_built,eth_pool,2
2024-11-15 15:31:17.145989,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0972385043185306,0.0,0,43649.13010045464,12366.307868648348,34614.3416769247,self_built,eth_pool,2
2024-11-15 21:31:17.145984,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1373121946218931,0.0,0,43043.389403330475,12308.519015369247,36390.6002421562,self_built,eth_pool,2
2024-11-16 03:31:17.145979,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0900567491439075,0.0,0,42872.334199504956,12453.51073863613,34436.26500787855,self_built,eth_pool,2
2024-11-16 09:31:17.145973,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1162524115478973,0.0,0,42887.40090448433,12639.00381452311,32886.743983073226,self_built,eth_pool,2
2024-11-16 15:31:17.145968,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1357122989151685,0.0,0,41803.00214966945,12301.058739851893,33187.500488754944,self_built,eth_pool,2
2024-11-16 21:31:17.145963,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1432631735152603,0.0,0,42606.71807259996,12205.55225827696,34572.43529521883,self_built,eth_pool,2
2024-11-17 03:31:17.145957,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.12539326579704,0.0,0,42107.976251755215,12864.176568187951,35956.224480438985,self_built,eth_pool,2
2024-11-17 09:31:17.145952,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.088710251772386,0.0,0,42079.827165593204,12535.921640052502,33389.57728649948,self_built,eth_pool,2
2024-11-17 15:31:17.145947,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1127739883790309,0.0,0,41910.416905270984,12341.754232350846,35190.65749011073,self_built,eth_pool,2
2024-11-17 21:31:17.145941,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1086336085390243,0.0,0,42524.96006161723,12596.664367783005,34243.194090494064,self_built,eth_pool,2
2024-11-18 03:31:17.145936,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1316630190565815,0.0,0,42112.93208279444,13293.019099705669,35578.53293422245,self_built,eth_pool,2
2024-11-18 09:31:17.145931,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1490744490227203,0.0,0,42724.648032849196,12524.116982304275,35613.484210958624,self_built,eth_pool,2
2024-11-18 15:31:17.145926,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1279624842170874,0.0,0,42520.59131449668,12076.131049022968,35245.42057474471,self_built,eth_pool,2
2024-11-18 21:31:17.145920,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1324434060445578,0.0,0,41702.5726964102,12316.300852326503,36143.607775522905,self_built,eth_pool,2
2024-11-19 03:31:17.145915,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1021814240221213,0.0,0,42420.582783047306,12521.726314190319,35605.51906803077,self_built,eth_pool,2
2024-11-19 09:31:17.145910,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1186898116809973,0.0,0,42094.996089972024,12476.015568786626,35084.167597600026,self_built,eth_pool,2
2024-11-19 15:31:17.145904,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0912655630078556,0.0,0,42473.55173301653,12494.417840789629,35662.82090673567,self_built,eth_pool,2
2024-11-19 21:31:17.145899,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1134138214367808,0.0,0,42407.37130272809,12492.728173685628,33975.922960205,self_built,eth_pool,2
2024-11-20 03:31:17.145894,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1244823575175342,0.0,0,42895.05758154249,12204.486454831456,35113.53656438841,self_built,eth_pool,2
2024-11-20 09:31:17.145888,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1314707633121188,0.0,0,42523.39763596809,12496.400230712206,33917.84542682554,self_built,eth_pool,2
2024-11-20 15:31:17.145883,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0928242620142095,0.0,0,42494.796687296555,12275.556871607643,34563.89404350811,self_built,eth_pool,2
2024-11-20 21:31:17.145878,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0897559691751468,0.0,0,41872.58727691374,12659.23727187862,36285.33946059926,self_built,eth_pool,2
2024-11-21 03:31:17.145873,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1358845869417367,0.0,0,42403.51256698719,12888.432907306546,34542.04851046745,self_built,eth_pool,2
2024-11-21 09:31:17.145868,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1267641091422915,0.0,0,42296.62557752168,12662.613875096504,35664.685808927665,self_built,eth_pool,2
2024-11-21 15:31:17.145863,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1203101307766279,0.0,0,42666.97616196921,12120.601781254041,35185.47340518216,self_built,eth_pool,2
2024-11-21 21:31:17.145858,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.092635915107365,0.0,0,41688.34026199454,12659.380866597294,36338.939401689415,self_built,eth_pool,2
2024-11-22 03:31:17.145852,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.158478690765448,0.0,0,42789.24752427226,12577.365478347352,35323.37561772512,self_built,eth_pool,2
2024-11-22 09:31:17.145845,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1346208667252278,0.0,0,42310.87799739125,12662.032382941035,34665.05993177302,self_built,eth_pool,2
2024-11-22 15:31:17.145839,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0828682017374884,0.0,0,41741.31829470933,12540.092113914874,34667.897960879476,self_built,eth_pool,2
2024-11-22 21:31:17.145833,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.088380218892883,0.0,0,42271.64325120882,12275.677203046029,34383.662112472724,self_built,eth_pool,2
2024-11-23 03:31:17.145828,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.127520239677495,0.0,0,42309.35762772987,12554.893851751985,34782.60181872066,self_built,eth_pool,2
2024-11-23 09:31:17.145822,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.124336444644268,0.0,0,42193.62276179227,12674.54569705359,34908.45514907377,self_built,eth_pool,2
2024-11-23 15:31:17.145817,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1495351577593742,0.0,0,42599.872671025354,12285.404459512461,35137.81998746264,self_built,eth_pool,2
2024-11-23 21:31:17.145811,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0719410581500592,0.0,0,43180.71222754183,12917.874085871761,35534.14531274842,self_built,eth_pool,2
2024-11-24 03:31:17.145805,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1139720081881659,0.0,0,42258.835131483334,12216.009701668972,34107.64309895975,self_built,eth_pool,2
2024-11-24 09:31:17.145800,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0914860254749446,0.0,0,42372.90788708464,12528.728244115486,34911.78570676173,self_built,eth_pool,2
2024-11-24 15:31:17.145794,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1246070870754121,0.0,0,42161.443666257095,12623.018855491944,35224.89813478404,self_built,eth_pool,2
2024-11-24 21:31:17.145788,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0965391778005875,0.0,0,43101.093837734836,12348.496947339074,34825.79373313325,self_built,eth_pool,2
2024-11-25 03:31:17.145783,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1027151223142562,0.0,0,43060.689075893315,12745.252009669159,34582.162479709485,self_built,eth_pool,2
2024-11-25 09:31:17.145777,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1596890604454948,0.0,0,42734.49027378493,12530.772160556122,36764.112435540985,self_built,eth_pool,2
2024-11-25 15:31:17.145771,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.0981134842157128,0.0,0,43026.3080064126,12798.310459774932,35893.45250628231,self_built,eth_pool,2
2024-11-25 21:31:17.145766,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1700047541415115,0.0,0,42649.88567403743,12614.104436444233,33969.30684372967,self_built,eth_pool,2
2024-11-26 03:31:17.145760,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1196621057109288,0.0,0,43238.74127202498,12363.640070800704,36592.82378897506,self_built,eth_pool,2
2024-11-26 09:31:17.145754,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.167886633913156,0.0,0,41826.62695069702,12731.885766372387,34587.694306099445,self_built,eth_pool,2
2024-11-26 15:31:17.145748,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1148561761080895,0.0,0,42809.2871492655,12260.40521702287,34043.24968652998,self_built,eth_pool,2
2024-11-26 21:31:17.145743,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.117047192139746,0.0,0,42792.694766972876,12800.100350829653,33733.94030472299,self_built,eth_pool,2
2024-11-27 03:31:17.145737,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1417600381853106,0.0,0,42743.42840963284,12541.971991780989,34840.18194897051,self_built,eth_pool,2
2024-11-27 09:31:17.145731,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,steth,1.1262800010082008,0.0,0,41938.5620516979,12704.650999772144,34911.13221516524,self_built,eth_pool,2
