timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,gusd_balance,3crv_balance,source,pool_type,priority
2024-10-05 21:32:25.999990,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.096281216434865,0.0,0,1741036.182802506,805741.6455131144,1049678.6268846835,self_built,metapool,4
2024-10-06 03:32:25.999983,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0751547418184622,0.0,0,1728811.8032755721,751486.8292942565,1031158.3191303527,self_built,metapool,4
2024-10-06 09:32:25.999977,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0500210043871923,0.0,0,1785680.274309808,796226.8688640725,1014758.5271828764,self_built,metapool,4
2024-10-06 15:32:25.999969,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0901665778576044,0.0,0,1747318.3809154716,778719.5735952441,1031225.2408711663,self_built,metapool,4
2024-10-06 21:32:25.999962,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0713660724055252,0.0,0,1739059.0670304724,780098.7224017986,1046562.3247231093,self_built,metapool,4
2024-10-07 03:32:25.999956,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1172731879176434,0.0,0,1733525.7140319191,775543.3801836299,1039163.0914745488,self_built,metapool,4
2024-10-07 09:32:25.999949,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.093053898460887,0.0,0,1730286.9278223033,774120.2769451527,1059726.8565534782,self_built,metapool,4
2024-10-07 15:32:25.999942,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0723531742150425,0.0,0,1737678.318872393,767814.5389297537,1012264.7821979392,self_built,metapool,4
2024-10-07 21:32:25.999934,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0983125327415766,0.0,0,1754229.8648196706,815251.1207038012,1001447.3628401329,self_built,metapool,4
2024-10-08 03:32:25.999927,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.074892918775268,0.0,0,1732496.6988830743,780232.6139835336,1035809.3126826123,self_built,metapool,4
2024-10-08 09:32:25.999920,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0297406350997589,0.0,0,1737966.0698761668,777697.354350927,1028933.6188401522,self_built,metapool,4
2024-10-08 15:32:25.999913,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0560564525433174,0.0,0,1754509.1048770966,792701.4615181056,994036.8898871946,self_built,metapool,4
2024-10-08 21:32:25.999907,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0872769896999708,0.0,0,1766854.2681684415,775028.8506945056,1040553.6329481206,self_built,metapool,4
2024-10-09 03:32:25.999900,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0624223480124466,0.0,0,1741572.9038628777,758389.5793657317,1048446.2977039651,self_built,metapool,4
2024-10-09 09:32:25.999893,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0657604889999412,0.0,0,1740042.3313029245,767784.67245202,1078822.6239433815,self_built,metapool,4
2024-10-09 15:32:25.999886,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0276798771085134,0.0,0,1749271.811675764,809148.5502805788,1061584.4410911317,self_built,metapool,4
2024-10-09 21:32:25.999880,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.057507763020689,0.0,0,1748647.560098701,803720.7092598769,998473.3679099751,self_built,metapool,4
2024-10-10 03:32:25.999873,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0670381729665783,0.0,0,1742807.5095833014,780641.2589193168,1048104.9675614901,self_built,metapool,4
2024-10-10 09:32:25.999866,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0483750222230923,0.0,0,1777903.9741776523,812421.4348306997,1058460.4156367418,self_built,metapool,4
2024-10-10 15:32:25.999859,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0468881915512533,0.0,0,1743654.506909525,801242.2320203728,1022370.807657105,self_built,metapool,4
2024-10-10 21:32:25.999852,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0678029552321797,0.0,0,1713906.497842776,784066.3117889736,1020097.7129596565,self_built,metapool,4
2024-10-11 03:32:25.999846,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.081118970980743,0.0,0,1748139.4450049964,817259.1066167039,1040463.7632790611,self_built,metapool,4
2024-10-11 09:32:25.999839,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0230296164578936,0.0,0,1748659.895755459,774867.6052502985,1007948.99111323,self_built,metapool,4
2024-10-11 15:32:25.999832,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0714047421359707,0.0,0,1755791.2199323892,800130.9821087652,1038408.8530316803,self_built,metapool,4
2024-10-11 21:32:25.999825,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0582818841168518,0.0,0,1776463.259115055,800433.641584262,1067444.033453764,self_built,metapool,4
2024-10-12 03:32:25.999819,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0804388757653984,0.0,0,1758534.400511053,795407.2953111959,1069092.3221286482,self_built,metapool,4
2024-10-12 09:32:25.999812,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0571016191621094,0.0,0,1763927.6930999677,802273.7333972213,1035748.9923153904,self_built,metapool,4
2024-10-12 15:32:25.999805,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0502811604677464,0.0,0,1735952.4607480094,789487.4869278612,1035028.0676542323,self_built,metapool,4
2024-10-12 21:32:25.999798,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.077445427611742,0.0,0,1768062.7486105063,783367.7677369132,1051529.7506865207,self_built,metapool,4
2024-10-13 03:32:25.999792,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0735274309231828,0.0,0,1767125.4118502461,792177.6545816233,1052688.0335908716,self_built,metapool,4
2024-10-13 09:32:25.999785,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0940000324088568,0.0,0,1715866.2566907508,782020.0631507894,1057144.332294558,self_built,metapool,4
2024-10-13 15:32:25.999778,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0480039012943458,0.0,0,1774880.5278204216,796053.6499109345,1035215.1559724475,self_built,metapool,4
2024-10-13 21:32:25.999771,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1245339757010613,0.0,0,1768781.2448626,800678.9176137142,1000744.7411160861,self_built,metapool,4
2024-10-14 03:32:25.999765,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0371638478165466,0.0,0,1734334.9855705572,791674.639823755,1013080.1099488174,self_built,metapool,4
2024-10-14 09:32:25.999758,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0714764936122219,0.0,0,1756691.9442683773,790063.1372799173,1051257.9319177892,self_built,metapool,4
2024-10-14 15:32:25.999751,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0722727209482645,0.0,0,1765610.6945730154,805037.810300494,1037529.4507814399,self_built,metapool,4
2024-10-14 21:32:25.999744,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0677917159773302,0.0,0,1743607.3920403388,793433.8131659519,1036637.7221360564,self_built,metapool,4
2024-10-15 03:32:25.999737,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0879410184775444,0.0,0,1772638.4053145745,790203.1841652837,1058787.6354885185,self_built,metapool,4
2024-10-15 09:32:25.999731,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0685689531805866,0.0,0,1761090.7252424073,793188.6314335524,1057335.009216177,self_built,metapool,4
2024-10-15 15:32:25.999724,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0842493826597441,0.0,0,1749154.7976287268,808010.4966822576,1034426.5461671641,self_built,metapool,4
2024-10-15 21:32:25.999717,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0630743077726836,0.0,0,1763328.0983653434,762154.5213894406,1019137.2577587737,self_built,metapool,4
2024-10-16 03:32:25.999710,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0950376263891588,0.0,0,1744254.0709525973,765640.9087582866,1033002.0109741737,self_built,metapool,4
2024-10-16 09:32:25.999704,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0832629882407319,0.0,0,1765340.6906365035,784306.9825071715,1033993.5842373265,self_built,metapool,4
2024-10-16 15:32:25.999697,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0337194072777607,0.0,0,1763642.0409981478,787497.0395814143,1043051.9918114323,self_built,metapool,4
2024-10-16 21:32:25.999690,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0557162544814371,0.0,0,1769888.118331956,789207.1271879894,1023001.4883619503,self_built,metapool,4
2024-10-17 03:32:25.999683,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0339999337359755,0.0,0,1774089.178965287,803472.3351523555,1014798.7498285914,self_built,metapool,4
2024-10-17 09:32:25.999676,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0228209954989755,0.0,0,1757666.8124225053,785390.1828666335,1036841.265326134,self_built,metapool,4
2024-10-17 15:32:25.999669,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0945076248999304,0.0,0,1793731.8790873461,801143.1739068324,1033274.9133384363,self_built,metapool,4
2024-10-17 21:32:25.999663,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0396997414806217,0.0,0,1771410.5293683454,778004.7852771829,1033221.773802338,self_built,metapool,4
2024-10-18 03:32:25.999656,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0734137569240594,0.0,0,1758751.3483392405,770593.2625863468,1027495.6494298192,self_built,metapool,4
2024-10-18 09:32:25.999648,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.056927835409012,0.0,0,1748216.0772240788,799687.970465726,1049486.3174942837,self_built,metapool,4
2024-10-18 15:32:25.999641,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0732741036547266,0.0,0,1721278.9765035368,790124.4773978079,1043241.836665186,self_built,metapool,4
2024-10-18 21:32:25.999634,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.099410849518121,0.0,0,1749949.8173945143,794988.0471685847,1010997.2827200053,self_built,metapool,4
2024-10-19 03:32:25.999627,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0708304543626932,0.0,0,1752698.8117321988,798379.5059967719,1051325.696780112,self_built,metapool,4
2024-10-19 09:32:25.999621,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0702428812947038,0.0,0,1760998.3095440709,769228.9347833554,1031645.5262092699,self_built,metapool,4
2024-10-19 15:32:25.999613,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0632542635037516,0.0,0,1728534.3327445404,753825.844598871,998463.7829980663,self_built,metapool,4
2024-10-19 21:32:25.999607,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0466917327475536,0.0,0,1785863.493869734,811855.0217147527,1032645.57800148,self_built,metapool,4
2024-10-20 03:32:25.999600,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0934628682701173,0.0,0,1794860.7563032194,785874.7843939774,1010717.4065594337,self_built,metapool,4
2024-10-20 09:32:25.999593,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0998307906884155,0.0,0,1787956.237349331,793573.8989905422,1058947.1849312985,self_built,metapool,4
2024-10-20 15:32:25.999586,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0624446949509545,0.0,0,1752421.0381981914,818413.4326935294,1043110.4978435953,self_built,metapool,4
2024-10-20 21:32:25.999579,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.055306188274304,0.0,0,1755029.7410671,784444.4156943749,1075789.6440760114,self_built,metapool,4
2024-10-21 03:32:25.999572,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0715475054491301,0.0,0,1736304.6928631866,830831.5092114888,1031069.9516251364,self_built,metapool,4
2024-10-21 09:32:25.999566,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0688910675260257,0.0,0,1724897.2617683287,790556.4429180843,1070234.859103208,self_built,metapool,4
2024-10-21 15:32:25.999559,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0576121454556213,0.0,0,1752725.5948894292,792051.1799825183,1029187.3374478408,self_built,metapool,4
2024-10-21 21:32:25.999552,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0831553890070702,0.0,0,1745255.229378838,754587.5294505998,1017529.224053826,self_built,metapool,4
2024-10-22 03:32:25.999545,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0439887933828227,0.0,0,1781320.6938505895,800010.958293241,1039010.8977908763,self_built,metapool,4
2024-10-22 09:32:25.999538,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0519737095247412,0.0,0,1737582.3746834209,790033.6123578309,1055943.8917631996,self_built,metapool,4
2024-10-22 15:32:25.999531,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0628041716372418,0.0,0,1741169.2654082424,799798.9161759999,1024544.1699802836,self_built,metapool,4
2024-10-22 21:32:25.999524,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0459248023449308,0.0,0,1740433.2471152523,823054.703332827,1041452.0206769417,self_built,metapool,4
2024-10-23 03:32:25.999518,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0607894037772785,0.0,0,1750659.6684310941,823681.8086221183,1060433.2265813567,self_built,metapool,4
2024-10-23 09:32:25.999511,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0771430316249542,0.0,0,1713411.3519829013,805028.2441143192,1027690.6650758965,self_built,metapool,4
2024-10-23 15:32:25.999504,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1287765983000582,0.0,0,1749732.8369993523,792878.1638559999,1052094.849695367,self_built,metapool,4
2024-10-23 21:32:25.999497,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0912887112874938,0.0,0,1740380.571637715,793498.9076765017,1060040.9477914888,self_built,metapool,4
2024-10-24 03:32:25.999491,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.066879046053745,0.0,0,1749205.0838981555,782721.8545567258,1005165.7832204876,self_built,metapool,4
2024-10-24 09:32:25.999484,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0937770355825012,0.0,0,1735483.4784131981,793126.1235956189,1061479.4323654433,self_built,metapool,4
2024-10-24 15:32:25.999476,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0506914722436687,0.0,0,1731628.2422511969,785145.9317457412,1019909.8335307597,self_built,metapool,4
2024-10-24 21:32:25.999470,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0971138225430284,0.0,0,1745502.4786066606,808261.6039694167,1037600.5263443498,self_built,metapool,4
2024-10-25 03:32:25.999463,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.076811439189288,0.0,0,1755764.232022476,793278.8906506493,1030170.8140093958,self_built,metapool,4
2024-10-25 09:32:25.999456,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0911560459080165,0.0,0,1723892.1672252775,793179.0055402783,1051065.4577693096,self_built,metapool,4
2024-10-25 15:32:25.999449,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.090605781682373,0.0,0,1764827.3297207498,787696.6257103778,1075818.4607702876,self_built,metapool,4
2024-10-25 21:32:25.999440,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0527912626486613,0.0,0,1739816.4115326463,777993.2181516953,1065450.2763983586,self_built,metapool,4
2024-10-26 03:32:25.999433,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.090897588112113,0.0,0,1760311.7488198562,762964.0492660212,1071872.1757702332,self_built,metapool,4
2024-10-26 09:32:25.999426,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0642347283730558,0.0,0,1739029.3388738597,777904.7318219362,1012237.7513861443,self_built,metapool,4
2024-10-26 15:32:25.999418,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.077287839199037,0.0,0,1746888.6324027583,794521.1911799783,1085476.7744603455,self_built,metapool,4
2024-10-26 21:32:25.999411,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0739317044212682,0.0,0,1745309.461017063,780949.5471970931,998935.908230852,self_built,metapool,4
2024-10-27 03:32:25.999404,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0496553126817365,0.0,0,1756324.7105976841,806523.5045480253,1051729.7807507403,self_built,metapool,4
2024-10-27 09:32:25.999397,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.031571174410458,0.0,0,1741356.0387464839,813289.6614545718,1004457.7199633266,self_built,metapool,4
2024-10-27 15:32:25.999390,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0834954494108227,0.0,0,1784617.761609376,755470.6541877671,1054990.999646619,self_built,metapool,4
2024-10-27 21:32:25.999383,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0449787403181063,0.0,0,1742595.8272721162,787882.7273854801,1053157.9668615975,self_built,metapool,4
2024-10-28 03:32:25.999376,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0285253878394311,0.0,0,1745330.6790786167,795509.669597245,1056971.6154534072,self_built,metapool,4
2024-10-28 09:32:25.999369,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0546998620508423,0.0,0,1728011.260888281,778649.5517550175,1105206.002313586,self_built,metapool,4
2024-10-28 15:32:25.999362,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.071329900995309,0.0,0,1733587.139608758,781742.9088495079,1028986.7666858704,self_built,metapool,4
2024-10-28 21:32:25.999355,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0716272834721785,0.0,0,1743572.845829734,793319.4637239255,1085320.4073021987,self_built,metapool,4
2024-10-29 03:32:25.999348,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0938897658756326,0.0,0,1750987.2024017533,791565.6872771112,1055889.1825457918,self_built,metapool,4
2024-10-29 09:32:25.999341,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.101504555235738,0.0,0,1761612.5133304766,773930.9539863255,1037106.3468437486,self_built,metapool,4
2024-10-29 15:32:25.999334,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.05597713821531,0.0,0,1762142.225423912,770694.3080888359,1054871.6343248233,self_built,metapool,4
2024-10-29 21:32:25.999327,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0166151182257273,0.0,0,1754013.3371317408,783356.7771163716,1037547.1470154161,self_built,metapool,4
2024-10-30 03:32:25.999320,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.056001098384285,0.0,0,1756195.2125820725,800983.2381831366,1025088.6229131632,self_built,metapool,4
2024-10-30 09:32:25.999313,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0699886123656526,0.0,0,1772226.4563688086,784320.3398463177,1079584.0386516238,self_built,metapool,4
2024-10-30 15:32:25.999306,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0288436980276199,0.0,0,1751317.9947135143,817363.9008915115,1028383.8860762557,self_built,metapool,4
2024-10-30 21:32:25.999299,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0804864855662022,0.0,0,1739099.103199472,784079.9059585583,1030496.4673207431,self_built,metapool,4
2024-10-31 03:32:25.999292,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0388525094004597,0.0,0,1760419.4132592143,798542.8900989305,1040173.5913909838,self_built,metapool,4
2024-10-31 09:32:25.999286,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0558235554678497,0.0,0,1739296.9185582558,780973.3969954337,1016819.2496292727,self_built,metapool,4
2024-10-31 15:32:25.999278,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0587096633415352,0.0,0,1762793.406846484,778188.612095095,1040545.0779466035,self_built,metapool,4
2024-10-31 21:32:25.999271,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0855171751154502,0.0,0,1746555.578013573,800532.6142758804,1036560.0382836843,self_built,metapool,4
2024-11-01 03:32:25.999264,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0859230648729752,0.0,0,1767492.8200484095,790326.2130390953,1067272.780309316,self_built,metapool,4
2024-11-01 09:32:25.999257,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1034394687784077,0.0,0,1730187.4193856935,799136.5382603221,1039055.3117691219,self_built,metapool,4
2024-11-01 15:32:25.999250,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0648972334670934,0.0,0,1757780.6718765488,786690.5631723733,1042521.7757843698,self_built,metapool,4
2024-11-01 21:32:25.999243,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1009584019141303,0.0,0,1738198.4236099056,800214.9524615431,1028374.0789802801,self_built,metapool,4
2024-11-02 03:32:25.999236,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0870440551448224,0.0,0,1729332.2739292725,801311.8155393304,1048032.6554041853,self_built,metapool,4
2024-11-02 09:32:25.999229,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.046955747652507,0.0,0,1733281.034284142,773679.1804021801,1027837.5900254302,self_built,metapool,4
2024-11-02 15:32:25.999222,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0625664578333878,0.0,0,1744216.4455269363,787405.712328881,1044701.4317392118,self_built,metapool,4
2024-11-02 21:32:25.999215,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.075060663175321,0.0,0,1743437.2203420587,778394.1016937217,1032090.0130334923,self_built,metapool,4
2024-11-03 03:32:25.999207,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.1091002168307007,0.0,0,1763673.3013618072,769518.0737053672,1030528.6574505547,self_built,metapool,4
2024-11-03 09:32:25.999200,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0499210900430185,0.0,0,1755102.7274467112,802336.0992419212,1045813.2631148963,self_built,metapool,4
2024-11-03 15:32:25.999193,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0606567434137277,0.0,0,1750723.3404915226,782105.3102690158,1047975.1899836222,self_built,metapool,4
2024-11-03 21:32:25.999186,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0403937347922996,0.0,0,1735193.9359245198,794230.2184298028,1025601.1118617273,self_built,metapool,4
2024-11-04 03:32:25.999178,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0541564980109603,0.0,0,1756925.6649417956,787071.9355149905,1026753.5281782587,self_built,metapool,4
2024-11-04 09:32:25.999171,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0891000109487794,0.0,0,1766559.7770628799,803685.1538138128,1041010.9827319805,self_built,metapool,4
2024-11-04 15:32:25.999164,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0823231890494567,0.0,0,1745162.4658009233,803064.8272643657,1038931.8372491603,self_built,metapool,4
2024-11-04 21:32:25.999157,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.056517004651861,0.0,0,1772795.1794591632,763519.5661715004,1059933.5322444944,self_built,metapool,4
2024-11-05 03:32:25.999150,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0646152207159587,0.0,0,1771191.1259057194,792280.5624801118,1033044.0765674451,self_built,metapool,4
2024-11-05 09:32:25.999143,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0742236240942522,0.0,0,1742887.9260097446,798593.7439946831,1040630.8163648981,self_built,metapool,4
2024-11-05 15:32:25.999135,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0800653409841405,0.0,0,1735681.9552745067,794369.9308293026,988999.9572463329,self_built,metapool,4
2024-11-05 21:32:25.999128,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0491341066545057,0.0,0,1734555.0063573732,792112.5647662238,1015029.7044080091,self_built,metapool,4
2024-11-06 03:32:25.999120,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0683194378215686,0.0,0,1758142.6419678652,795297.3698128241,1052093.8469643274,self_built,metapool,4
2024-11-06 09:32:25.999113,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.041507131306805,0.0,0,1763081.4568984671,786768.3404911265,1043324.1431763096,self_built,metapool,4
2024-11-06 15:32:25.999105,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0699148664811693,0.0,0,1730233.5712502655,793732.0796495808,1028816.0794308032,self_built,metapool,4
2024-11-06 21:32:25.999098,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0457192670412403,0.0,0,1730515.0956675662,790421.01434326,1036940.8609554346,self_built,metapool,4
2024-11-07 03:32:25.999090,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.064722534766632,0.0,0,1716197.7940928608,800201.3126218321,1031003.3001133172,self_built,metapool,4
2024-11-07 09:32:25.999083,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0319711830717915,0.0,0,1752791.3333957838,790785.4291072991,1031760.4207163947,self_built,metapool,4
2024-11-07 15:32:25.999075,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.063043369110629,0.0,0,1761537.2818957355,786355.767968102,1020056.8925663105,self_built,metapool,4
2024-11-07 21:32:25.999068,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0466594871181614,0.0,0,1740578.5758811457,799920.3345846597,1050018.806870742,self_built,metapool,4
2024-11-08 03:32:25.999060,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.063718765019889,0.0,0,1766931.4291021293,804687.0879621026,1038321.633629722,self_built,metapool,4
2024-11-08 09:32:25.999053,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0650916069248126,0.0,0,1772042.5172964863,817230.4693439432,1044259.5670877408,self_built,metapool,4
2024-11-08 15:32:25.999045,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0841961804063098,0.0,0,1748436.8961751664,795934.9738766564,1027900.9087486718,self_built,metapool,4
2024-11-08 21:32:25.999037,0x4f062658EaAF2C1ccf8C8e36D6824CDf41167956,gusd,1.0725412717130727,0.0,0,1726577.7434199401,764249.0974380228,1065811.9093889738,self_built,metapool,4
