timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,usdc_balance,usdt_balance,dai_balance,source,pool_type,priority
2024-09-22 21:32:14.117671,0x0000000000000000000000000000000000000000,ironbank,1.0180879837833987,1981682.3505341033,0.03179582804674153,15025256.28389273,5104210.978404547,5013762.11735148,4946795.456881783,self_built,lending,4
2024-09-23 03:32:14.117666,0x0000000000000000000000000000000000000000,ironbank,1.0350960208144437,2098921.8804844734,0.030083097815612737,15348023.848686518,5208329.508797112,4997911.518028578,5058814.515146726,self_built,lending,4
2024-09-23 09:32:14.117661,0x0000000000000000000000000000000000000000,ironbank,1.0031362080857116,2041575.426307344,0.03135200000203126,15160282.661103442,5093170.126403713,5131768.395217211,5007124.29034812,self_built,lending,4
2024-09-23 15:32:14.117656,0x0000000000000000000000000000000000000000,ironbank,1.0127754542223688,2110320.434814631,0.030673003914096077,15179552.89357731,4978719.173011084,5049066.418109405,5289531.472614015,self_built,lending,4
2024-09-23 21:32:14.117651,0x0000000000000000000000000000000000000000,ironbank,0.9849846943827864,2074402.0651104422,0.030154991987278498,15280274.468559228,5074598.328762687,5187865.731323165,5105689.418969922,self_built,lending,4
2024-09-24 03:32:14.117646,0x0000000000000000000000000000000000000000,ironbank,1.034556306532708,2170580.918236412,0.03027589478997913,15283137.365894655,5285209.660371465,5039869.567433136,5018823.607180741,self_built,lending,4
2024-09-24 09:32:14.117641,0x0000000000000000000000000000000000000000,ironbank,0.9806280220075801,2042915.4755410007,0.031197107636214028,15249558.619659787,5068386.0463362755,5056472.52382831,5110976.744889442,self_built,lending,4
2024-09-24 15:32:14.117636,0x0000000000000000000000000000000000000000,ironbank,1.0597461943873168,2066392.8347427803,0.030887683889544628,15428944.367883822,5117068.821334609,5251900.5085106855,5267241.882749508,self_built,lending,4
2024-09-24 21:32:14.117632,0x0000000000000000000000000000000000000000,ironbank,0.9777841750789823,2053496.0734463288,0.031226407848388812,15232101.387954267,5064423.639325688,5218491.307353646,5153198.2912583025,self_built,lending,4
2024-09-25 03:32:14.117627,0x0000000000000000000000000000000000000000,ironbank,1.0002406780837456,2119384.04193648,0.031041645752082903,15363697.479581907,5016931.589050955,5187637.665992408,5118931.224944957,self_built,lending,4
2024-09-25 09:32:14.117622,0x0000000000000000000000000000000000000000,ironbank,1.0302038431167033,2002379.365829383,0.030538837431417283,15303940.457513265,4988777.748716904,5155169.243608335,5042044.759465305,self_built,lending,4
2024-09-25 15:32:14.117617,0x0000000000000000000000000000000000000000,ironbank,1.0613287822940496,1977012.5470504395,0.030969958828532266,15323314.19052694,5141174.957161742,5152121.53172022,4942321.026543999,self_built,lending,4
2024-09-25 21:32:14.117612,0x0000000000000000000000000000000000000000,ironbank,0.9909111812383112,1972196.225245044,0.030238956939748613,15223445.247199515,5121531.006067288,5241888.908052559,5026069.317360645,self_built,lending,4
2024-09-26 03:32:14.117607,0x0000000000000000000000000000000000000000,ironbank,1.030511646050265,2115893.5827480685,0.030019322351441183,15245799.400910085,5117852.542971857,5228320.526373927,5108975.169167917,self_built,lending,4
2024-09-26 09:32:14.117602,0x0000000000000000000000000000000000000000,ironbank,0.9955672031566778,2046460.226096133,0.031143881784636687,15215121.877118241,5229463.100330742,5125754.385010695,5042908.973848074,self_built,lending,4
2024-09-26 15:32:14.117597,0x0000000000000000000000000000000000000000,ironbank,0.9929365245890476,2011586.6475946158,0.030185030188004076,15208080.579880808,5179489.849845318,4917683.361469246,5144816.667041439,self_built,lending,4
2024-09-26 21:32:14.117592,0x0000000000000000000000000000000000000000,ironbank,1.0125989078328381,2015391.873787972,0.029465071753480534,15235784.404260276,5014233.449840283,5074142.798979278,5075778.942236821,self_built,lending,4
2024-09-27 03:32:14.117587,0x0000000000000000000000000000000000000000,ironbank,1.0336597086456387,2129214.1950956336,0.030667381662445307,15419295.303955752,5176505.249710665,5097151.259070849,5064878.9661398865,self_built,lending,4
2024-09-27 09:32:14.117583,0x0000000000000000000000000000000000000000,ironbank,1.012669408791719,2237586.501989852,0.031503282686501925,15367345.33884583,5236098.30256226,4951265.448728748,4966068.214000525,self_built,lending,4
2024-09-27 15:32:14.117577,0x0000000000000000000000000000000000000000,ironbank,1.0289899709814938,1997492.263801601,0.030451540164277965,15076979.695767052,5116315.97908787,5029234.958475158,4994964.058048529,self_built,lending,4
2024-09-27 21:32:14.117573,0x0000000000000000000000000000000000000000,ironbank,1.0142958577414567,2092661.974766705,0.030941635520449862,15448494.978206221,5079677.9636545265,4928090.632414133,4982645.008245397,self_built,lending,4
2024-09-28 03:32:14.117567,0x0000000000000000000000000000000000000000,ironbank,1.0415784253486147,2005881.9563625932,0.030558761527446316,15347010.399179762,5250147.685525037,5232242.608077969,5268708.369434696,self_built,lending,4
2024-09-28 09:32:14.117562,0x0000000000000000000000000000000000000000,ironbank,1.013480183467107,1971263.3254615732,0.030318866525700722,15380310.048297197,5033319.435881936,5102670.375739743,5035296.102299174,self_built,lending,4
2024-09-28 15:32:14.117557,0x0000000000000000000000000000000000000000,ironbank,1.0150654307181326,2125379.202954831,0.03073687942598873,15020892.051740332,5131449.476294145,5310795.250242766,4985574.536061846,self_built,lending,4
2024-09-28 21:32:14.117552,0x0000000000000000000000000000000000000000,ironbank,1.0195038377763543,2048770.6391058648,0.030784474672980452,15385191.328095498,4963429.05948144,5093926.687651575,5088477.379426635,self_built,lending,4
2024-09-29 03:32:14.117546,0x0000000000000000000000000000000000000000,ironbank,1.0148826197402008,2000396.2657703115,0.03088728601472163,15503906.240273718,5085133.599153745,5155623.981303368,5129621.152186885,self_built,lending,4
2024-09-29 09:32:14.117541,0x0000000000000000000000000000000000000000,ironbank,1.025388090729281,2129996.946983444,0.030854214952664844,15269128.873971611,5166032.996123434,5261623.6677143,5092656.053891075,self_built,lending,4
2024-09-29 15:32:14.117536,0x0000000000000000000000000000000000000000,ironbank,1.0024721217289212,2044163.1240502151,0.02949074259691474,15203381.38661477,4832555.003418774,4843835.2665166315,5191577.475524727,self_built,lending,4
2024-09-29 21:32:14.117531,0x0000000000000000000000000000000000000000,ironbank,1.0184817815062268,2108337.9016283206,0.030086053930318934,15293807.15116165,5101457.016069372,5041868.600075595,5172022.134406932,self_built,lending,4
2024-09-30 03:32:14.117526,0x0000000000000000000000000000000000000000,ironbank,0.9880264031031702,2105127.808162671,0.029925663527020818,15467663.40997692,5129355.269819636,4966286.234200437,4862792.940090334,self_built,lending,4
2024-09-30 09:32:14.117521,0x0000000000000000000000000000000000000000,ironbank,1.0099480135197882,2008518.528452001,0.030491750115126174,15293048.00378822,4946507.60907793,4983927.233698492,5207597.389653888,self_built,lending,4
2024-09-30 15:32:14.117516,0x0000000000000000000000000000000000000000,ironbank,1.0220238334032308,1942825.0602723109,0.030782118695181715,15283972.784950582,5272136.9007300865,5303319.0470009,5243181.881212901,self_built,lending,4
2024-09-30 21:32:14.117511,0x0000000000000000000000000000000000000000,ironbank,1.013477276123912,2075543.2735346234,0.030969194577663204,15536123.540541785,5007815.88334511,4883881.717138346,5087331.802277657,self_built,lending,4
2024-10-01 03:32:14.117506,0x0000000000000000000000000000000000000000,ironbank,0.9847300206294609,1964943.4543528028,0.030734928410909367,15129859.911119927,5173155.407007745,4969794.894885315,4897768.3161824,self_built,lending,4
2024-10-01 09:32:14.117501,0x0000000000000000000000000000000000000000,ironbank,0.9852788984103782,2007407.8352217572,0.029936271897522362,15358455.496709991,5097819.804367204,4961958.428723271,5288478.089585964,self_built,lending,4
2024-10-01 15:32:14.117496,0x0000000000000000000000000000000000000000,ironbank,1.0378654188229566,2005823.9730679144,0.031106732018821574,15179894.758909537,5147799.1252096025,5142184.016735705,5034626.998774887,self_built,lending,4
2024-10-01 21:32:14.117491,0x0000000000000000000000000000000000000000,ironbank,0.9927500918940962,2041703.2028526787,0.03139646338775715,15156442.876304066,5062385.248571428,5130687.188764555,5049013.934497816,self_built,lending,4
2024-10-02 03:32:14.117487,0x0000000000000000000000000000000000000000,ironbank,1.013700715914127,2039158.1496170827,0.030214087448568988,15403011.914977398,5117537.204664852,5284734.835036472,4935075.548805932,self_built,lending,4
2024-10-02 09:32:14.117482,0x0000000000000000000000000000000000000000,ironbank,0.9947418733008208,2029161.2144161363,0.03059188416907912,15442869.98274572,5026491.178455842,5184429.205212455,5175481.880980541,self_built,lending,4
2024-10-02 15:32:14.117476,0x0000000000000000000000000000000000000000,ironbank,1.0008303053834162,2106796.289205233,0.02960173220838313,15285096.973644482,5022060.788494866,5029574.589829754,5005648.2147012185,self_built,lending,4
2024-10-02 21:32:14.117471,0x0000000000000000000000000000000000000000,ironbank,1.0050110206079406,1950253.0187201272,0.030487807395973267,15196368.729772607,5247458.477322512,4945691.280915784,5294808.53036853,self_built,lending,4
2024-10-03 03:32:14.117466,0x0000000000000000000000000000000000000000,ironbank,1.016390033245326,2004065.093650489,0.029034555888685403,15155272.089195237,5063786.183335174,5174818.1541613,5173725.804462201,self_built,lending,4
2024-10-03 09:32:14.117461,0x0000000000000000000000000000000000000000,ironbank,1.006629086845912,1918969.2125373855,0.030819975607648827,15082169.148453835,5176866.264272525,5105071.475039865,5023604.772236508,self_built,lending,4
2024-10-03 15:32:14.117456,0x0000000000000000000000000000000000000000,ironbank,1.03759680946423,2090738.5379010618,0.0294230608328635,15159198.682563294,5059696.433394416,4964871.592431468,4980545.996468679,self_built,lending,4
2024-10-03 21:32:14.117451,0x0000000000000000000000000000000000000000,ironbank,1.0141419133240643,1871671.246828437,0.030246473467042487,15328005.813814439,5014688.822039948,5016874.876229022,5318650.553604359,self_built,lending,4
2024-10-04 03:32:14.117446,0x0000000000000000000000000000000000000000,ironbank,1.0260205383595422,2078198.0303812888,0.030872957384421106,15326045.062165884,5172577.185297176,5120664.7274867,5048303.116778965,self_built,lending,4
2024-10-04 09:32:14.117441,0x0000000000000000000000000000000000000000,ironbank,0.9672905909664399,2036299.5725496812,0.03024681113316123,15253437.204966525,5049822.337415149,4984042.110981887,5099761.849639546,self_built,lending,4
2024-10-04 15:32:14.117434,0x0000000000000000000000000000000000000000,ironbank,1.019550881769217,2088156.379756604,0.030530570944649688,15332911.444775086,4970084.461943858,5028791.573665147,5160838.263626288,self_built,lending,4
2024-10-04 21:32:14.117428,0x0000000000000000000000000000000000000000,ironbank,0.9849909895817766,2050215.3134939237,0.02963985929649046,15121486.51918912,5043760.625853905,5153581.7223898,5085649.064430623,self_built,lending,4
2024-10-05 03:32:14.117423,0x0000000000000000000000000000000000000000,ironbank,1.0187197174006821,1978415.8338103993,0.030482983271753396,15209262.129594544,4932053.892767419,5163791.425888382,5293157.033430715,self_built,lending,4
2024-10-05 09:32:14.117418,0x0000000000000000000000000000000000000000,ironbank,1.0187431979468686,2105030.0157010765,0.029374507221966793,15045866.638907535,5083918.096856351,5075898.544213504,5017451.109802274,self_built,lending,4
2024-10-05 15:32:14.117413,0x0000000000000000000000000000000000000000,ironbank,1.0600698627802319,2080244.2652778744,0.030846119137462946,15318210.018902479,4909364.911341968,5130325.296022266,5089001.255548125,self_built,lending,4
2024-10-05 21:32:14.117408,0x0000000000000000000000000000000000000000,ironbank,0.9880859954366189,1990757.447198412,0.03155953575026033,15024390.183830831,5068009.560246715,5251147.6609515445,5094865.4308840325,self_built,lending,4
2024-10-06 03:32:14.117403,0x0000000000000000000000000000000000000000,ironbank,1.0242001551215112,2071714.565431334,0.030779664640362237,15077238.876196867,4976476.081023574,4889024.823365745,5029077.834647392,self_built,lending,4
2024-10-06 09:32:14.117398,0x0000000000000000000000000000000000000000,ironbank,1.0285195351983987,2111774.4497748204,0.029916204137951406,15171980.425808236,5043049.542424242,5003749.599242944,5065794.505669481,self_built,lending,4
2024-10-06 15:32:14.117393,0x0000000000000000000000000000000000000000,ironbank,1.0031961005285441,2177587.8728859215,0.030296623351795487,15249991.00544222,5197410.5286103645,4981722.489064352,4935806.575814472,self_built,lending,4
2024-10-06 21:32:14.117388,0x0000000000000000000000000000000000000000,ironbank,1.0321694759176725,2027239.1256562734,0.03004754195061848,15054659.057168761,4996386.002040599,5000455.393161222,5176096.655652048,self_built,lending,4
2024-10-07 03:32:14.117384,0x0000000000000000000000000000000000000000,ironbank,1.0007839226771453,1960471.2232170433,0.0312595977035326,15155851.454537654,4939318.704255397,5043849.2872084575,5137934.189690621,self_built,lending,4
2024-10-07 09:32:14.117379,0x0000000000000000000000000000000000000000,ironbank,1.0308074938895406,1920960.1018378492,0.03112598560775779,15308342.06575561,5228953.842894716,4956269.041631416,5047440.998523231,self_built,lending,4
2024-10-07 15:32:14.117374,0x0000000000000000000000000000000000000000,ironbank,1.0381775222825567,1932892.9421898522,0.031108919693471876,15338630.636652062,5155364.011639735,5121463.014496805,5045741.294898593,self_built,lending,4
2024-10-07 21:32:14.117369,0x0000000000000000000000000000000000000000,ironbank,1.033763049867633,1984859.330207016,0.029622606766203433,15534424.162291652,5064995.8282946935,5191538.593923467,5221447.61653798,self_built,lending,4
2024-10-08 03:32:14.117364,0x0000000000000000000000000000000000000000,ironbank,1.031649638584059,2096837.2219177044,0.030954933518475402,15297991.217405366,4784733.148726901,5046396.79554898,5104281.433564004,self_built,lending,4
2024-10-08 09:32:14.117359,0x0000000000000000000000000000000000000000,ironbank,1.0065578022188153,2116286.360810783,0.030720798162824622,15430268.927968677,5080441.1444004,5163333.909716866,5118113.417557056,self_built,lending,4
2024-10-08 15:32:14.117354,0x0000000000000000000000000000000000000000,ironbank,0.9941836382709894,1970710.57948965,0.031573794031459074,15253503.127164386,5069797.255957942,5092767.845827911,5194287.460985353,self_built,lending,4
2024-10-08 21:32:14.117349,0x0000000000000000000000000000000000000000,ironbank,1.03591574645108,2087543.2284752373,0.030765251733265296,15129863.766816152,5280395.218151325,5099860.407306596,5157738.112895248,self_built,lending,4
2024-10-09 03:32:14.117344,0x0000000000000000000000000000000000000000,ironbank,1.0439885896078553,1988606.5186049843,0.031129437788934487,15242700.734303493,5064978.659137426,5151890.790527152,5013412.307340798,self_built,lending,4
2024-10-09 09:32:14.117340,0x0000000000000000000000000000000000000000,ironbank,1.0364827212436878,2078824.4706337426,0.03127755373402992,15188514.353976447,5037183.246966107,5245590.108651246,4965987.520987883,self_built,lending,4
2024-10-09 15:32:14.117335,0x0000000000000000000000000000000000000000,ironbank,0.9945456481618122,1945202.1241787323,0.03113892451967085,15259627.177758303,5061710.870109756,5203032.050139505,5116387.231357935,self_built,lending,4
2024-10-09 21:32:14.117330,0x0000000000000000000000000000000000000000,ironbank,1.0081711645862077,2082514.775707482,0.03138611388415161,15301810.283251153,5089681.410505671,4954302.502781688,5156000.464260652,self_built,lending,4
2024-10-10 03:32:14.117325,0x0000000000000000000000000000000000000000,ironbank,1.01719927479795,1974236.4141128077,0.030344200705949703,15361662.59146197,4956606.80848236,5079459.538953043,5033606.899832429,self_built,lending,4
2024-10-10 09:32:14.117320,0x0000000000000000000000000000000000000000,ironbank,1.0019490521913852,1975427.438894472,0.030901568612585254,15256389.396118097,4976568.847103805,5328187.951330938,5235258.576542455,self_built,lending,4
2024-10-10 15:32:14.117315,0x0000000000000000000000000000000000000000,ironbank,0.9938595863111324,2037357.8483760813,0.029287153861185168,15360897.362280123,5006408.780598979,4993467.203496921,5003303.808868233,self_built,lending,4
2024-10-10 21:32:14.117310,0x0000000000000000000000000000000000000000,ironbank,1.0002515873723499,2006591.3155569085,0.030173974486850982,15018827.0477967,5041291.0983235305,5039635.523289648,5074650.156869785,self_built,lending,4
2024-10-11 03:32:14.117305,0x0000000000000000000000000000000000000000,ironbank,1.0153184269578026,2209047.4195276825,0.02993674207710148,15489504.569793278,5192213.101095393,5044595.207514246,5051430.12979467,self_built,lending,4
2024-10-11 09:32:14.117301,0x0000000000000000000000000000000000000000,ironbank,1.0002122926686703,2127629.1182341026,0.031203264047085625,15123118.309625134,5071383.685470191,5281905.978087546,4975578.170878415,self_built,lending,4
2024-10-11 15:32:14.117296,0x0000000000000000000000000000000000000000,ironbank,0.9841501828847732,1983570.9624752763,0.03154416838361829,15135998.715357924,4908577.862022779,5095537.392158989,5109961.684711003,self_built,lending,4
2024-10-11 21:32:14.117291,0x0000000000000000000000000000000000000000,ironbank,1.0225568076984817,1932732.6211584313,0.03085019149403869,15239633.077139989,5065518.530139183,5081235.953927134,4984168.68685932,self_built,lending,4
2024-10-12 03:32:14.117286,0x0000000000000000000000000000000000000000,ironbank,1.0402941750277481,2168221.3404547335,0.030563101717875484,15212681.360373445,5165640.825114067,5040185.497576612,5148562.693230179,self_built,lending,4
2024-10-12 09:32:14.117281,0x0000000000000000000000000000000000000000,ironbank,1.0037776367787128,2033686.2498651794,0.03130582914804613,15476040.643836724,4955582.196785351,5199736.154098014,4997999.944117465,self_built,lending,4
2024-10-12 15:32:14.117276,0x0000000000000000000000000000000000000000,ironbank,1.020560981823131,2085701.4443342288,0.031495360773137644,15243971.02046544,5075834.093214087,5305101.250561091,5084241.095617393,self_built,lending,4
2024-10-12 21:32:14.117271,0x0000000000000000000000000000000000000000,ironbank,1.032436284887551,2105857.902075486,0.031360633556970476,15184027.060217729,4960298.879007628,5067603.646371299,5143504.875098331,self_built,lending,4
2024-10-13 03:32:14.117266,0x0000000000000000000000000000000000000000,ironbank,1.0416433179361066,2081235.3711379303,0.03083534225090696,15427302.57140328,5136862.731264838,5184932.40716626,5095163.358429134,self_built,lending,4
2024-10-13 09:32:14.117261,0x0000000000000000000000000000000000000000,ironbank,0.9893783205562194,2079523.5903341863,0.029932060150655,15557352.8392161,5252631.775368667,5132405.222411714,5094992.793850196,self_built,lending,4
2024-10-13 15:32:14.117256,0x0000000000000000000000000000000000000000,ironbank,1.0187605158537538,2004065.3898099451,0.030912485171568124,14978833.024787776,5123671.518256129,5188970.679352226,4937118.073716326,self_built,lending,4
2024-10-13 21:32:14.117252,0x0000000000000000000000000000000000000000,ironbank,1.016011870132685,2233522.60910167,0.0301932809820124,15126887.331341175,5144968.892886123,5160547.755496875,4978509.609978311,self_built,lending,4
2024-10-14 03:32:14.117247,0x0000000000000000000000000000000000000000,ironbank,1.0065214876645936,1922688.4706124759,0.0305248003272687,15146522.755943736,4991774.258698185,5054802.454298524,5149150.941939978,self_built,lending,4
2024-10-14 09:32:14.117242,0x0000000000000000000000000000000000000000,ironbank,1.0420098037530234,2141908.2471474498,0.03010755105794804,15410694.940999005,5061746.736175753,4991348.944730372,5099392.081878093,self_built,lending,4
2024-10-14 15:32:14.117237,0x0000000000000000000000000000000000000000,ironbank,1.0379648661031258,1964177.6693557964,0.030263912359908968,15189298.281436272,5198406.70173866,5057851.074525991,5123837.752542104,self_built,lending,4
2024-10-14 21:32:14.117232,0x0000000000000000000000000000000000000000,ironbank,0.9900618644704375,2057366.294671252,0.030864642107823494,15208203.60320769,5048024.534470472,5193949.635530249,5242445.663897331,self_built,lending,4
2024-10-15 03:32:14.117227,0x0000000000000000000000000000000000000000,ironbank,1.0317522004630766,1944821.3860271636,0.02967649486350707,15049102.803922102,5005031.842713779,5120261.972353458,5153843.681493557,self_built,lending,4
2024-10-15 09:32:14.117223,0x0000000000000000000000000000000000000000,ironbank,0.9804265132833101,2028348.372842705,0.03011078126155817,15380962.654372495,5015523.89887515,5123573.702413375,5084237.363643832,self_built,lending,4
2024-10-15 15:32:14.117218,0x0000000000000000000000000000000000000000,ironbank,1.0321278219085168,2111455.749268349,0.03028903299555478,15282728.343000894,4935536.20704958,4940337.127617607,5012339.11782168,self_built,lending,4
2024-10-15 21:32:14.117213,0x0000000000000000000000000000000000000000,ironbank,1.0409759145127102,2124667.4420282575,0.02957887546865123,15206777.424454974,5123285.121863843,5139642.286371817,5075460.548751895,self_built,lending,4
2024-10-16 03:32:14.117208,0x0000000000000000000000000000000000000000,ironbank,1.0001409799862155,1912030.4112908235,0.03004325955516704,15402111.44964538,5082071.774125819,4927114.386486734,4918730.922077589,self_built,lending,4
2024-10-16 09:32:14.117203,0x0000000000000000000000000000000000000000,ironbank,1.006151925085131,1975353.8916670778,0.032110298531805685,15103844.650070248,5013225.060197525,5095406.8930115765,5028425.727718841,self_built,lending,4
2024-10-16 15:32:14.117198,0x0000000000000000000000000000000000000000,ironbank,0.9924730180043695,2010958.0533285707,0.03146874659178065,15381352.302630167,5150230.351158968,5182777.59773062,5042244.780396301,self_built,lending,4
2024-10-16 21:32:14.117193,0x0000000000000000000000000000000000000000,ironbank,1.02022266544794,1874949.0918990974,0.03042501006964026,15295488.713335494,5157514.4571612775,5104896.45087681,5062438.995264441,self_built,lending,4
2024-10-17 03:32:14.117188,0x0000000000000000000000000000000000000000,ironbank,1.023729278589689,2021141.968064247,0.030357963935691252,15135269.163462937,5085253.9438335,5010824.855214216,4946858.385174354,self_built,lending,4
2024-10-17 09:32:14.117183,0x0000000000000000000000000000000000000000,ironbank,1.0176631292873486,2021867.025975114,0.030121845503417812,15311615.143780826,5188520.879859475,5188092.894239348,4968249.703161387,self_built,lending,4
2024-10-17 15:32:14.117178,0x0000000000000000000000000000000000000000,ironbank,1.0080756071509458,1964916.940258111,0.030512088503632035,15410143.053190248,5069813.375296742,5244574.910109342,5192729.745729063,self_built,lending,4
2024-10-17 21:32:14.117173,0x0000000000000000000000000000000000000000,ironbank,1.0204043368027977,2062160.7747710324,0.03140608093847405,15379611.903568668,5098916.671893241,4879271.152095628,5155124.768328267,self_built,lending,4
2024-10-18 03:32:14.117169,0x0000000000000000000000000000000000000000,ironbank,0.9930027753160535,2036635.6791686472,0.02969479595059986,15501698.696961025,5021888.335343204,5055614.116783413,4936707.452218724,self_built,lending,4
2024-10-18 09:32:14.117163,0x0000000000000000000000000000000000000000,ironbank,1.0068242072541094,2086397.32176545,0.02957290333411793,15034333.566902593,5097834.115551885,5260640.343874122,5152054.998158571,self_built,lending,4
2024-10-18 15:32:14.117158,0x0000000000000000000000000000000000000000,ironbank,1.0208820797581692,2157594.6787035894,0.03151750443061419,15460539.254702855,4953146.022091804,5069709.427018884,5002270.797764054,self_built,lending,4
2024-10-18 21:32:14.117153,0x0000000000000000000000000000000000000000,ironbank,1.0042604558477506,2037711.609580493,0.030046877395738462,15227937.76657827,5101465.476207062,5086446.933864621,5204048.696319953,self_built,lending,4
2024-10-19 03:32:14.117148,0x0000000000000000000000000000000000000000,ironbank,1.0348005924286006,2060048.855580607,0.03013600087084566,15477163.812317733,4951792.628876609,5100541.640325665,5168114.611590588,self_built,lending,4
2024-10-19 09:32:14.117140,0x0000000000000000000000000000000000000000,ironbank,0.9987943551801484,2032233.9129691524,0.030418119017387307,15253326.830587054,5041792.7857837835,5176292.697502715,5004917.92203401,self_built,lending,4
2024-10-19 15:32:14.117135,0x0000000000000000000000000000000000000000,ironbank,1.0261970021592703,2013902.9873555955,0.031109573982741,14987384.8600179,5057359.119541613,4970097.46379986,4977637.3130990425,self_built,lending,4
2024-10-19 21:32:14.117129,0x0000000000000000000000000000000000000000,ironbank,0.9779704337115654,1981887.4575093389,0.03094822361543838,15032515.620267311,5170259.052045637,5193608.104008433,5148641.151585259,self_built,lending,4
2024-10-20 03:32:14.117124,0x0000000000000000000000000000000000000000,ironbank,1.044807222799531,1980911.602157483,0.030072048045391025,15034186.487929394,5042993.586042629,5119918.772054911,5142792.784848984,self_built,lending,4
2024-10-20 09:32:14.117119,0x0000000000000000000000000000000000000000,ironbank,1.0051780408820186,2073582.1482179773,0.029578093675470624,15352029.611295007,5069508.380481991,5090662.153684772,5203437.338141731,self_built,lending,4
2024-10-20 15:32:14.117113,0x0000000000000000000000000000000000000000,ironbank,0.9899205965796344,2005727.9090012487,0.03018706920499968,15222755.655021047,5178245.852770096,5048893.369867252,5163071.630165256,self_built,lending,4
2024-10-20 21:32:14.117108,0x0000000000000000000000000000000000000000,ironbank,1.0074747182530834,1985216.873256466,0.03117101295049996,15009638.541055536,5106189.606739982,5100102.681647264,5042826.231892434,self_built,lending,4
2024-10-21 03:32:14.117103,0x0000000000000000000000000000000000000000,ironbank,1.0478863567543029,2060557.412078833,0.029505774206248316,15482118.514736595,5030526.7914344845,4988273.097499865,5022700.284926397,self_built,lending,4
2024-10-21 09:32:14.117097,0x0000000000000000000000000000000000000000,ironbank,1.0656404373754278,1869405.6801918473,0.03013954824259528,15375860.80264901,5224980.847372462,4975703.954767709,5028331.579045431,self_built,lending,4
2024-10-21 15:32:14.117092,0x0000000000000000000000000000000000000000,ironbank,1.0206565329238066,2090687.7525963043,0.03078288403852135,15264169.174703434,5016073.72217771,5015823.774389973,5014226.79547585,self_built,lending,4
2024-10-21 21:32:14.117087,0x0000000000000000000000000000000000000000,ironbank,0.9989189887485913,2111385.304482411,0.030313359906929637,15078622.19252467,5091261.338475744,5009096.329237785,5026292.140830801,self_built,lending,4
2024-10-22 03:32:14.117082,0x0000000000000000000000000000000000000000,ironbank,1.0343542307240605,2023461.8590380421,0.029600237796626547,15413297.580698142,5203655.23571454,5410941.003572447,4973412.153305808,self_built,lending,4
2024-10-22 09:32:14.117076,0x0000000000000000000000000000000000000000,ironbank,1.0061053019655697,1902590.4403387872,0.030209389316562165,15305329.099908076,4937298.597610679,5055702.880559337,5003905.945820344,self_built,lending,4
2024-10-22 15:32:14.117071,0x0000000000000000000000000000000000000000,ironbank,0.977538385639831,2214330.629611459,0.03039720458461357,15357378.304441711,5111818.924604849,5170804.1962622935,5012212.123037082,self_built,lending,4
2024-10-22 21:32:14.117066,0x0000000000000000000000000000000000000000,ironbank,1.0163522095664586,1980068.3569998036,0.031208095227558973,15192361.377793798,5001185.226783738,5103575.180810593,5154176.366989545,self_built,lending,4
2024-10-23 03:32:14.117061,0x0000000000000000000000000000000000000000,ironbank,1.0112560423463826,1959809.9030511142,0.03118249626119407,15195394.674967822,5110487.823475344,5066624.919928584,5129403.0294420775,self_built,lending,4
2024-10-23 09:32:14.117055,0x0000000000000000000000000000000000000000,ironbank,1.0263636232883022,1968063.945742713,0.0294587968702001,15302427.781070286,5280299.387852215,5083768.892595112,4954817.296056341,self_built,lending,4
2024-10-23 15:32:14.117050,0x0000000000000000000000000000000000000000,ironbank,1.011463330872396,2097314.0803593397,0.03199187938186451,15317131.709456874,4980071.799794473,5106819.37268128,5361915.122780653,self_built,lending,4
2024-10-23 21:32:14.117045,0x0000000000000000000000000000000000000000,ironbank,1.0292337932059856,2060621.7359863752,0.030265351498076486,14921503.183827594,4914263.491084057,4999475.242306031,5041927.618274126,self_built,lending,4
2024-10-24 03:32:14.117040,0x0000000000000000000000000000000000000000,ironbank,1.0134682140764704,1920780.2153409924,0.030489274907510463,15406483.42969518,5183931.271200951,4985635.267462755,5173930.937674663,self_built,lending,4
2024-10-24 09:32:14.117034,0x0000000000000000000000000000000000000000,ironbank,1.0201130768638365,1925003.8412081695,0.03096583349606321,15279965.092642093,5229641.9719158085,5025594.240992528,5234956.354476973,self_built,lending,4
2024-10-24 15:32:14.117029,0x0000000000000000000000000000000000000000,ironbank,1.0439711814498398,2040861.3640340883,0.030383305723380886,15654780.600834774,4965169.332435531,4982301.882072056,5062445.0546542695,self_built,lending,4
2024-10-24 21:32:14.117024,0x0000000000000000000000000000000000000000,ironbank,1.0230598889570484,1968280.291933118,0.03200072747816047,15391636.850481076,5117380.678807585,5217944.304684411,5065665.867127096,self_built,lending,4
2024-10-25 03:32:14.117019,0x0000000000000000000000000000000000000000,ironbank,1.0229420557515987,1969315.4201472627,0.03023996385331877,15329452.764041722,5181964.902192995,5044824.833835927,5080293.26840567,self_built,lending,4
2024-10-25 09:32:14.117013,0x0000000000000000000000000000000000000000,ironbank,1.0190433178384375,2092490.9151892748,0.03073296881471494,15276020.15518543,5240367.839238775,5105237.242298883,5123527.3390534865,self_built,lending,4
