timestamp,pool_address,pool_name,virtual_price,volume_24h,apy,total_supply,musd_balance,3crv_balance,source,pool_type,priority
2024-10-28 09:32:33.113988,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0066664800635508,0.0,0,630084.3214003972,293084.8571353217,348819.36431000446,self_built,metapool,4
2024-10-28 15:32:33.113981,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9933960207723339,0.0,0,631536.9292384579,302176.88258160243,345591.7145675525,self_built,metapool,4
2024-10-28 21:32:33.113973,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0462035070053781,0.0,0,645290.8145285479,292806.88870317064,341882.89668782434,self_built,metapool,4
2024-10-29 03:32:33.113966,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0451699253426117,0.0,0,639566.0462930596,293537.4662117067,351131.2927334887,self_built,metapool,4
2024-10-29 09:32:33.113959,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0465008595785263,0.0,0,639100.7392240012,295625.49415683176,353076.564155149,self_built,metapool,4
2024-10-29 15:32:33.113951,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0183581144297826,0.0,0,629367.0696077616,305119.25131641066,344826.1081272126,self_built,metapool,4
2024-10-29 21:32:33.113943,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0317351135748705,0.0,0,643521.6775838226,296991.78184800444,353328.8985177192,self_built,metapool,4
2024-10-30 03:32:33.113936,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.027576478375419,0.0,0,633287.8135153549,293165.8105927922,344747.25503689557,self_built,metapool,4
2024-10-30 09:32:33.113929,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0045458649957582,0.0,0,647883.1135068835,293471.18009416194,343363.89542582136,self_built,metapool,4
2024-10-30 15:32:33.113921,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.057859116229362,0.0,0,635966.3198835315,298346.8763997061,347336.82319008047,self_built,metapool,4
2024-10-30 21:32:33.113914,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0275937589840698,0.0,0,640274.6420255208,292395.8260924552,350464.4211291668,self_built,metapool,4
2024-10-31 03:32:33.113907,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0275021211582298,0.0,0,633463.4031503932,298175.81697446195,348734.4953099968,self_built,metapool,4
2024-10-31 09:32:33.113900,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9940794529706102,0.0,0,644360.1231122431,300227.65862049785,344445.8133796705,self_built,metapool,4
2024-10-31 15:32:33.113892,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0335523823671104,0.0,0,640788.4945767731,286594.0050511732,341655.9849993368,self_built,metapool,4
2024-10-31 21:32:33.113885,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0305111914279985,0.0,0,638423.2103776392,293146.32760635205,346630.45063956926,self_built,metapool,4
2024-11-01 03:32:33.113878,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0115224494416961,0.0,0,648342.6156013003,289744.82140766684,351664.89372547466,self_built,metapool,4
2024-11-01 09:32:33.113871,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9866420228668994,0.0,0,652292.9669161615,296666.8188254843,352525.79281944514,self_built,metapool,4
2024-11-01 15:32:33.113863,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0540427266164507,0.0,0,635891.5340172921,299978.82849180856,348965.8775206968,self_built,metapool,4
2024-11-01 21:32:33.113856,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0011144307250266,0.0,0,649346.8464247423,296083.34961628553,341670.58719348256,self_built,metapool,4
2024-11-02 03:32:33.113849,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0148527772240905,0.0,0,646855.9249338597,300133.2640540426,347654.0039061366,self_built,metapool,4
2024-11-02 09:32:33.113842,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.047592021208258,0.0,0,629088.5444476794,294611.64736177225,338816.6894053542,self_built,metapool,4
2024-11-02 15:32:33.113834,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9929859233835489,0.0,0,641776.7313944526,297462.41137096833,339723.70526089857,self_built,metapool,4
2024-11-02 21:32:33.113827,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0509458266812501,0.0,0,651937.5246278419,301780.59717250627,335484.43924641353,self_built,metapool,4
2024-11-03 03:32:33.113820,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0469161418307158,0.0,0,636757.7309585996,292397.38211361953,350727.7404568105,self_built,metapool,4
2024-11-03 09:32:33.113813,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.057980876973205,0.0,0,630914.2765749174,303176.8244903898,343960.139721523,self_built,metapool,4
2024-11-03 15:32:33.113805,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0105465982661779,0.0,0,638212.7341556158,298392.46624037664,355039.96520753804,self_built,metapool,4
2024-11-03 21:32:33.113798,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0419280242889855,0.0,0,632937.4353918745,286584.801400605,340659.0687497918,self_built,metapool,4
2024-11-04 03:32:33.113791,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.006573536370489,0.0,0,631145.9250940824,287974.3006089367,330330.31155093166,self_built,metapool,4
2024-11-04 09:32:33.113784,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9963053374385338,0.0,0,628693.1711245935,293401.1603781029,345127.6925804111,self_built,metapool,4
2024-11-04 15:32:33.113776,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0678103959403598,0.0,0,637925.1715833427,305507.2819022572,329203.7179353696,self_built,metapool,4
2024-11-04 21:32:33.113769,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.063315226528968,0.0,0,646592.4923842765,291910.290685289,358624.6000317466,self_built,metapool,4
2024-11-05 03:32:33.113762,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.028641841747688,0.0,0,634050.4457368413,292903.2180107054,351736.3388255104,self_built,metapool,4
2024-11-05 09:32:33.113755,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.04823679974653,0.0,0,635208.582318527,309873.8294403305,350064.9191347919,self_built,metapool,4
2024-11-05 15:32:33.113747,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0505129656391783,0.0,0,631184.9137629259,295352.3600613615,329912.79134222685,self_built,metapool,4
2024-11-05 21:32:33.113740,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0236883983183969,0.0,0,634776.0630147674,302032.5647404216,343273.2701069049,self_built,metapool,4
2024-11-06 03:32:33.113733,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0281653986689943,0.0,0,644563.3140138193,295384.17465013464,345128.95002166706,self_built,metapool,4
2024-11-06 09:32:33.113726,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0496421400449358,0.0,0,639977.7886977958,298060.5897128354,346040.5496088521,self_built,metapool,4
2024-11-06 15:32:33.113719,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0471135870691404,0.0,0,643606.4772008209,296518.6020052506,346969.6186827527,self_built,metapool,4
2024-11-06 21:32:33.113711,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0171149006650888,0.0,0,643992.3468737985,298107.06300421775,349373.5788942052,self_built,metapool,4
2024-11-07 03:32:33.113704,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0102055430319596,0.0,0,647807.672556191,306778.4064426395,342621.4076145929,self_built,metapool,4
2024-11-07 09:32:33.113697,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0141099612392153,0.0,0,641811.7730392778,295480.52164276305,342371.4213417603,self_built,metapool,4
2024-11-07 15:32:33.113689,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0349650285575156,0.0,0,644288.6134372613,296597.8236932746,350997.25850076607,self_built,metapool,4
2024-11-07 21:32:33.113682,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0432635363157245,0.0,0,649029.6379130346,302983.6246174949,345703.00300234405,self_built,metapool,4
2024-11-08 03:32:33.113675,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.054662366430005,0.0,0,641724.6278074437,300937.84610094316,342701.7689416623,self_built,metapool,4
2024-11-08 09:32:33.113667,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.046183324016187,0.0,0,637610.3178344716,298705.381208241,346844.53841670684,self_built,metapool,4
2024-11-08 15:32:33.113660,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0201288775661557,0.0,0,639898.8124018299,290270.300522728,341500.6105394379,self_built,metapool,4
2024-11-08 21:32:33.113653,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0371251695359556,0.0,0,643887.3618531976,297317.89517477667,338478.957705832,self_built,metapool,4
2024-11-09 03:32:33.113645,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0150234332214356,0.0,0,629061.4183475735,287281.9987111063,356489.1511419507,self_built,metapool,4
2024-11-09 09:32:33.113637,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.032854653034133,0.0,0,632467.0839934661,286234.09254563786,347203.06530854636,self_built,metapool,4
2024-11-09 15:32:33.113626,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0186333568392578,0.0,0,645575.9983186508,296472.6743219696,357446.4134995231,self_built,metapool,4
2024-11-09 21:32:33.113619,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0349798326053405,0.0,0,635023.6251152434,298501.5985138502,354294.55353450944,self_built,metapool,4
2024-11-10 03:32:33.113612,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0173581520483908,0.0,0,643415.0430240135,310200.5924308176,340772.63351686916,self_built,metapool,4
2024-11-10 09:32:33.113605,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0199246088334746,0.0,0,642085.8181772603,298830.6814787052,351068.29915971356,self_built,metapool,4
2024-11-10 15:32:33.113597,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0267421219914994,0.0,0,634358.532632105,305925.2995964841,341467.11991437443,self_built,metapool,4
2024-11-10 21:32:33.113590,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.038209814755576,0.0,0,636806.6240816879,287525.67511286103,339914.23579321115,self_built,metapool,4
2024-11-11 03:32:33.113583,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0518477912625466,0.0,0,644816.1957077394,300527.41531185794,353753.9544654549,self_built,metapool,4
2024-11-11 09:32:33.113576,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0325055322851313,0.0,0,639973.7953549818,284104.9514653595,346617.6888484386,self_built,metapool,4
2024-11-11 15:32:33.113568,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.05054716314689,0.0,0,649143.7118410987,289987.3088764619,343437.7722425288,self_built,metapool,4
2024-11-11 21:32:33.113559,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0273279716155856,0.0,0,632318.9926515229,293771.8520613388,342065.01946439286,self_built,metapool,4
2024-11-12 03:32:33.113544,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0092345008669703,0.0,0,642065.3276265882,297363.9631477256,342624.4264647153,self_built,metapool,4
2024-11-12 09:32:33.113537,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.066376540252791,0.0,0,651241.5477592442,284576.50160600233,341623.6947041284,self_built,metapool,4
2024-11-12 15:32:33.113529,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0345691632099003,0.0,0,641146.0319871815,296624.46555495716,345098.3430789997,self_built,metapool,4
2024-11-12 21:32:33.113523,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0209902986019814,0.0,0,627621.4955770414,290411.7270107671,345973.78800349997,self_built,metapool,4
2024-11-13 03:32:33.113515,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0526947770694046,0.0,0,633168.811231034,302853.9673196733,349801.94425628637,self_built,metapool,4
2024-11-13 09:32:33.113508,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0256472997629227,0.0,0,633855.22365111,288328.61014506733,342699.20699810726,self_built,metapool,4
2024-11-13 15:32:33.113501,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0445929191492191,0.0,0,641478.9768461742,293625.4738767399,339028.0774424579,self_built,metapool,4
2024-11-13 21:32:33.113492,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.008789163562884,0.0,0,649433.404846163,299906.4089455691,346606.24294647394,self_built,metapool,4
2024-11-14 03:32:33.113485,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0026884721641196,0.0,0,641093.4436186277,298484.6347706765,348974.7424225151,self_built,metapool,4
2024-11-14 09:32:33.113477,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0262109830837314,0.0,0,639984.9884731222,290972.00085365504,342057.56871006184,self_built,metapool,4
2024-11-14 15:32:33.113469,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0762223081844686,0.0,0,630903.1519780642,295788.1903399165,353388.4345440168,self_built,metapool,4
2024-11-14 21:32:33.113462,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0390507226181005,0.0,0,642018.7698003199,297774.1992731081,344305.6178769721,self_built,metapool,4
2024-11-15 03:32:33.113454,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0236686365228667,0.0,0,641633.3240278456,299738.20131785615,340404.58331151126,self_built,metapool,4
2024-11-15 09:32:33.113447,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0524548093705501,0.0,0,643942.1431536755,286479.7122812634,343775.9047059745,self_built,metapool,4
2024-11-15 15:32:33.113439,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.022341001672933,0.0,0,631916.6526852243,301511.56652267236,336477.67978941894,self_built,metapool,4
2024-11-15 21:32:33.113431,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9886097569364897,0.0,0,633646.7574989228,291704.0556495275,344711.0643539923,self_built,metapool,4
2024-11-16 03:32:33.113424,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0389460242749207,0.0,0,645720.6147183165,307595.9885556394,357320.94419101096,self_built,metapool,4
2024-11-16 09:32:33.113416,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0317650946417478,0.0,0,634807.4514529114,293210.2699367829,346172.3615795376,self_built,metapool,4
2024-11-16 15:32:33.113408,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0482592073724957,0.0,0,640225.9607092766,300024.1914758693,335483.397387892,self_built,metapool,4
2024-11-16 21:32:33.113400,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0278829246422871,0.0,0,646784.0128181777,301556.66481316835,340823.04279222287,self_built,metapool,4
2024-11-17 03:32:33.113393,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0159247757072312,0.0,0,639718.3969988116,287266.9685064071,354070.38518194825,self_built,metapool,4
2024-11-17 09:32:33.113385,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.014969183316593,0.0,0,628054.8860672616,295359.0221379808,343876.20590056153,self_built,metapool,4
2024-11-17 15:32:33.113377,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0261824360667717,0.0,0,639997.1850667773,304940.690775335,351412.8952121973,self_built,metapool,4
2024-11-17 21:32:33.113369,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9880547280537195,0.0,0,633180.0650726801,288536.53736829455,352325.72457539896,self_built,metapool,4
2024-11-18 03:32:33.113362,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0333625998073235,0.0,0,648977.8708283366,286603.2003444777,352774.39319393144,self_built,metapool,4
2024-11-18 09:32:33.113354,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0549226324518197,0.0,0,642636.3044073042,299327.4750340274,344664.4072160445,self_built,metapool,4
2024-11-18 15:32:33.113346,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0249933996955407,0.0,0,636525.2870061066,299084.94428057474,351395.82588239363,self_built,metapool,4
2024-11-18 21:32:33.113338,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0382940585809972,0.0,0,649967.1701720514,296279.89055615943,351178.6003652217,self_built,metapool,4
2024-11-19 03:32:33.113330,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.029877270505897,0.0,0,641241.8550109939,290030.43337375065,353349.72438934166,self_built,metapool,4
2024-11-19 09:32:33.113322,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0079303034905687,0.0,0,642593.7668721349,303125.38774198026,340840.38114370446,self_built,metapool,4
2024-11-19 15:32:33.113314,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0505139575426106,0.0,0,639513.3551973149,292809.7891146022,343959.6555412853,self_built,metapool,4
2024-11-19 21:32:33.113306,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0247217778842799,0.0,0,653891.7842545199,301306.95851300185,345967.28719645453,self_built,metapool,4
2024-11-20 03:32:33.113299,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0343979509682553,0.0,0,643337.9102114774,297954.61527434556,346631.6068656509,self_built,metapool,4
2024-11-20 09:32:33.113291,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.038656653376846,0.0,0,642233.4467229063,298053.6101943479,342519.6054532004,self_built,metapool,4
2024-11-20 15:32:33.113283,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0470017215536673,0.0,0,643437.7970150402,292722.42245827866,344676.8477442752,self_built,metapool,4
2024-11-20 21:32:33.113275,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.023448087339832,0.0,0,648183.6091304471,304817.0480644144,343320.9218189622,self_built,metapool,4
2024-11-21 03:32:33.113268,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0265613984332718,0.0,0,645610.5237499421,305673.39580639167,353810.5688312758,self_built,metapool,4
2024-11-21 09:32:33.113260,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0347899169176817,0.0,0,636213.7838244464,290033.00833332934,341104.14843455947,self_built,metapool,4
2024-11-21 15:32:33.113252,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0032505349584306,0.0,0,627782.8692486833,290622.3967217085,351556.88643906097,self_built,metapool,4
2024-11-21 21:32:33.113245,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0338016468175357,0.0,0,634751.604993956,287015.89545170293,338423.52929197403,self_built,metapool,4
2024-11-22 03:32:33.113237,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.048486921240603,0.0,0,632099.0978741834,303432.63186546613,338796.18471206323,self_built,metapool,4
2024-11-22 09:32:33.113229,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0059543305412377,0.0,0,645108.7142584736,297087.4406606437,343990.61352308624,self_built,metapool,4
2024-11-22 15:32:33.113221,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0093072589429943,0.0,0,643680.0125892049,296161.98193310405,337186.8873169213,self_built,metapool,4
2024-11-22 21:32:33.113214,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.00085698880059,0.0,0,638130.088579025,304149.5921667432,338175.57957792986,self_built,metapool,4
2024-11-23 03:32:33.113206,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9968636352811268,0.0,0,650111.3269232222,297158.0423328908,335763.11975594977,self_built,metapool,4
2024-11-23 09:32:33.113198,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.044844368791718,0.0,0,644212.3246182142,294324.5109604337,355531.38295041403,self_built,metapool,4
2024-11-23 15:32:33.113189,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0331795439555358,0.0,0,633727.8220933111,304894.8854080234,349589.4266211864,self_built,metapool,4
2024-11-23 21:32:33.113181,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0408872978495076,0.0,0,632245.3906286302,301997.36199408385,344345.2865755511,self_built,metapool,4
2024-11-24 03:32:33.113173,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.004111181246777,0.0,0,626089.8095060578,291737.22902444704,333121.8109220263,self_built,metapool,4
2024-11-24 09:32:33.113164,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0136670213531793,0.0,0,639020.8724237062,289462.69751567655,343676.27924519713,self_built,metapool,4
2024-11-24 15:32:33.113155,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0378172008664157,0.0,0,633649.3212419854,300679.510810118,347579.6360463709,self_built,metapool,4
2024-11-24 21:32:33.113147,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0298205578265476,0.0,0,629480.445585209,289151.3365483063,349081.0721748518,self_built,metapool,4
2024-11-25 03:32:33.113139,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.037950150369173,0.0,0,654426.2689869395,299539.34919329366,335590.22358748596,self_built,metapool,4
2024-11-25 09:32:33.113131,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0398038377570977,0.0,0,632357.7485318165,293518.53010923037,354032.09557587345,self_built,metapool,4
2024-11-25 15:32:33.113122,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0492701211589002,0.0,0,640157.7237944715,293926.54442632565,336781.33834257745,self_built,metapool,4
2024-11-25 21:32:33.113114,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0269045222004813,0.0,0,639302.4741837647,300892.83617365843,346876.69222224463,self_built,metapool,4
2024-11-26 03:32:33.113105,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.049657360755222,0.0,0,643885.2215173856,297043.4700087121,354009.62065879535,self_built,metapool,4
2024-11-26 09:32:33.113096,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0170343789056524,0.0,0,643350.6304965877,300159.1346925431,350981.1605175737,self_built,metapool,4
2024-11-26 15:32:33.113087,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0179727888316004,0.0,0,641102.970227282,296861.41636194277,339710.36960853706,self_built,metapool,4
2024-11-26 21:32:33.113079,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0389596612442884,0.0,0,636594.9430714226,294677.9967670628,341402.8818606255,self_built,metapool,4
2024-11-27 03:32:33.113071,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.018054589371056,0.0,0,625631.9559952568,290597.1429846923,354187.95263627404,self_built,metapool,4
2024-11-27 09:32:33.113063,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0697069466780933,0.0,0,642067.1041711835,296872.5682997786,343984.7897374131,self_built,metapool,4
2024-11-27 15:32:33.113054,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0076782710407293,0.0,0,632380.2680928491,311899.90239800356,348691.77262597263,self_built,metapool,4
2024-11-27 21:32:33.113045,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0514695261741442,0.0,0,636317.2542773596,294131.9117707564,359173.7483605274,self_built,metapool,4
2024-11-28 03:32:33.113037,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.061996203155597,0.0,0,633781.464386289,296242.19788354833,337031.58629264677,self_built,metapool,4
2024-11-28 09:32:33.113028,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0346409974346122,0.0,0,643234.22054203,293335.24939324113,350700.78086156945,self_built,metapool,4
2024-11-28 15:32:33.113020,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.044056178625299,0.0,0,636918.8513948601,297659.54742830567,344846.7579031015,self_built,metapool,4
2024-11-28 21:32:33.113011,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,0.9955623497675985,0.0,0,642904.0578928244,292802.85435271787,346177.2376744624,self_built,metapool,4
2024-11-29 03:32:33.113003,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0601953033599996,0.0,0,632437.0956103755,304715.34432878037,354713.58897276036,self_built,metapool,4
2024-11-29 09:32:33.112995,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0441396318266973,0.0,0,634898.5126779774,287292.3899809789,350856.67203586444,self_built,metapool,4
2024-11-29 15:32:33.112986,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.045904098377293,0.0,0,632485.8729912605,297671.8350566255,345942.1078298169,self_built,metapool,4
2024-11-29 21:32:33.112977,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0252035403556534,0.0,0,630483.6332746885,299822.2750338925,353846.0823493679,self_built,metapool,4
2024-11-30 03:32:33.112968,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.026062906257721,0.0,0,632064.5375958664,297310.62656832696,346165.16690356354,self_built,metapool,4
2024-11-30 09:32:33.112960,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0445425111258078,0.0,0,647800.6062414292,293181.2985670834,336413.0702813081,self_built,metapool,4
2024-11-30 15:32:33.112951,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0169256403012656,0.0,0,635274.4720378575,296548.9279162702,349066.96254996577,self_built,metapool,4
2024-11-30 21:32:33.112943,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0253846057406324,0.0,0,643205.9382162784,302792.3587311746,345098.06499358895,self_built,metapool,4
2024-12-01 03:32:33.112934,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.028202833237631,0.0,0,639909.45762014,293350.3477694824,339029.24322268966,self_built,metapool,4
2024-12-01 09:32:33.112926,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0017803734865136,0.0,0,642158.7740234958,307318.6498110393,345192.33799884666,self_built,metapool,4
2024-12-01 15:32:33.112917,0x8474DdbE98F5aA3179B3B3F5942D724aFcdec9f6,musd,1.0307317317863696,0.0,0,645809.7663791627,285664.2335576222,346993.7984046191,self_built,metapool,4
